row_idx,model,technique,video,crime_type
5762.0,GPT,ReAct,Burglary056_x264,Burglary
5763.0,GPT,ReAct,Burglary059_x264,Burglary
5764.0,GPT,ReAct,Burglary060_x264,Burglary
5765.0,GPT,ReAct,Burglary057_x264,Burglary
5766.0,GPT,ReAct,Burglary061_x264,Burglary
5767.0,GPT,ReAct,Burglary063_x264,Burglary
5768.0,GPT,ReAct,Burglary058_x264,Burglary
5769.0,GPT,ReAct,Burglary062_x264,Burglary
5770.0,GPT,ReAct,Burglary066_x264,Burglary
5771.0,GPT,ReAct,Burglary067_x264,Burglary
5772.0,GPT,ReAct,Burglary068_x264,Burglary
5773.0,GPT,ReAct,Burglary065_x264,Burglary
5774.0,GPT,ReAct,Burglary069_x264,Burglary
5775.0,GPT,ReAct,Burglary070_x264,Burglary
5776.0,GPT,ReAct,Burglary071_x264,Burglary
5777.0,GPT,ReAct,Burglary072_x264,Burglary
5778.0,GPT,ReAct,Burglary073_x264,Burglary
5779.0,GPT,ReAct,Burglary074_x264,Burglary
5780.0,GPT,ReAct,Burglary077_x264,Burglary
5781.0,GPT,ReAct,Burglary075_x264,Burglary
5782.0,GPT,ReAct,Burglary078_x264,Burglary
5783.0,GPT,ReAct,Burglary076_x264,Burglary
5784.0,GPT,ReAct,Burglary080_x264,Burglary
5785.0,GPT,ReAct,Burglary081_x264,Burglary
5786.0,GPT,ReAct,Burglary082_x264,Burglary
5787.0,GPT,ReAct,Burglary064_x264,Burglary
5788.0,GPT,ReAct,Burglary083_x264,Burglary
5789.0,GPT,ReAct,Burglary079_x264,Burglary
5790.0,GPT,ReAct,Burglary085_x264,Burglary
5791.0,GPT,ReAct,Burglary086_x264,Burglary
5792.0,GPT,ReAct,Burglary087_x264,Burglary
5793.0,GPT,ReAct,Burglary084_x264,Burglary
5794.0,GPT,ReAct,Burglary088_x264,Burglary
5795.0,GPT,ReAct,Burglary090_x264,Burglary
5796.0,GPT,ReAct,Burglary089_x264,Burglary
5797.0,GPT,ReAct,Burglary091_x264,Burglary
5798.0,GPT,ReAct,Burglary092_x264,Burglary
5799.0,GPT,ReAct,Burglary093_x264,Burglary
5800.0,GPT,ReAct,Burglary094_x264,Burglary
5801.0,GPT,ReAct,Burglary097_x264,Burglary
5802.0,GPT,ReAct,Burglary098_x264,Burglary
5803.0,GPT,ReAct,Burglary099_x264,Burglary
5804.0,GPT,ReAct,Explosion001_x264,Explosion
5805.0,GPT,ReAct,Burglary096_x264,Burglary
5806.0,GPT,ReAct,Explosion003_x264,Explosion
5807.0,GPT,ReAct,Explosion002_x264,Explosion
5808.0,GPT,ReAct,Burglary100_x264,Burglary
5809.0,GPT,ReAct,Explosion004_x264,Explosion
5810.0,GPT,ReAct,Explosion005_x264,Explosion
5811.0,GPT,ReAct,Explosion006_x264,Explosion
5812.0,GPT,ReAct,Explosion008_x264,Explosion
5813.0,GPT,ReAct,Burglary095_x264,Burglary
5814.0,GPT,ReAct,Explosion009_x264,Explosion
5815.0,GPT,ReAct,Explosion010_x264,Explosion
5816.0,GPT,ReAct,Explosion011_x264,Explosion
5817.0,GPT,ReAct,Explosion012_x264,Explosion
5818.0,GPT,ReAct,Explosion014_x264,Explosion
5819.0,GPT,ReAct,Explosion013_x264,Explosion
5820.0,GPT,ReAct,Explosion015_x264,Explosion
5821.0,GPT,ReAct,Explosion016_x264,Explosion
5822.0,GPT,ReAct,Explosion018_x264,Explosion
5823.0,GPT,ReAct,Explosion019_x264,Explosion
5824.0,GPT,ReAct,Explosion017_x264,Explosion
5825.0,GPT,ReAct,Explosion021_x264,Explosion
5826.0,GPT,ReAct,Explosion020_x264,Explosion
5827.0,GPT,ReAct,Explosion007_x264,Explosion
5828.0,GPT,ReAct,Explosion022_x264,Explosion
5829.0,GPT,ReAct,Explosion024_x264,Explosion
5830.0,GPT,ReAct,Explosion025_x264,Explosion
5831.0,GPT,ReAct,Explosion023_x264,Explosion
5832.0,GPT,ReAct,Explosion026_x264,Explosion
5833.0,GPT,ReAct,Explosion027_x264,Explosion
5834.0,GPT,ReAct,Explosion028_x264,Explosion
5835.0,GPT,ReAct,Explosion032_x264,Explosion
5836.0,GPT,ReAct,Explosion029_x264,Explosion
5837.0,GPT,ReAct,Explosion034_x264,Explosion
5838.0,GPT,ReAct,Explosion030_x264,Explosion
5839.0,GPT,ReAct,Explosion033_x264,Explosion
5840.0,GPT,ReAct,Explosion037_x264,Explosion
5841.0,GPT,ReAct,Explosion035_x264,Explosion
5842.0,GPT,ReAct,Explosion038_x264,Explosion
5843.0,GPT,ReAct,Explosion039_x264,Explosion
5844.0,GPT,ReAct,Explosion041_x264,Explosion
5845.0,GPT,ReAct,Explosion036_x264,Explosion
5846.0,GPT,ReAct,Explosion040_x264,Explosion
5847.0,GPT,ReAct,Explosion044_x264,Explosion
5848.0,GPT,ReAct,Explosion042_x264,Explosion
5849.0,GPT,ReAct,Explosion045_x264,Explosion
5850.0,GPT,ReAct,Explosion047_x264,Explosion
5851.0,GPT,ReAct,Explosion048_x264,Explosion
5852.0,GPT,ReAct,Explosion050_x264,Explosion
5853.0,GPT,ReAct,Explosion043_x264,Explosion
5854.0,GPT,ReAct,Explosion051_x264,Explosion
5855.0,GPT,ReAct,Explosion052_x264,Explosion
5856.0,GPT,ReAct,Fighting002_x264,Fighting
5857.0,GPT,ReAct,Fighting003_x264,Fighting
5858.0,GPT,ReAct,Fighting005_x264,Fighting
5859.0,GPT,ReAct,Fighting006_x264,Fighting
5860.0,GPT,ReAct,Fighting007_x264,Fighting
5861.0,GPT,ReAct,Fighting004_x264,Fighting
5862.0,GPT,ReAct,Fighting009_x264,Fighting
5863.0,GPT,ReAct,Fighting008_x264,Fighting
5864.0,GPT,ReAct,Fighting010_x264,Fighting
5865.0,GPT,ReAct,Fighting012_x264,Fighting
5866.0,GPT,ReAct,Fighting011_x264,Fighting
5867.0,GPT,ReAct,Fighting013_x264,Fighting
5868.0,GPT,ReAct,Fighting016_x264,Fighting
5869.0,GPT,ReAct,Fighting014_x264,Fighting
5870.0,GPT,ReAct,Fighting018_x264,Fighting
5871.0,GPT,ReAct,Fighting017_x264,Fighting
5872.0,GPT,ReAct,Fighting015_x264,Fighting
5873.0,GPT,ReAct,Fighting019_x264,Fighting
5874.0,GPT,ReAct,Fighting020_x264,Fighting
5875.0,GPT,ReAct,Fighting021_x264,Fighting
5876.0,GPT,ReAct,Fighting023_x264,Fighting
5877.0,GPT,ReAct,Fighting022_x264,Fighting
5878.0,GPT,ReAct,Fighting026_x264,Fighting
5879.0,GPT,ReAct,Fighting025_x264,Fighting
5880.0,GPT,ReAct,Fighting024_x264,Fighting
5881.0,GPT,ReAct,Fighting028_x264,Fighting
5882.0,GPT,ReAct,Fighting027_x264,Fighting
5883.0,GPT,ReAct,Fighting030_x264,Fighting
5884.0,GPT,ReAct,Fighting029_x264,Fighting
5885.0,GPT,ReAct,Fighting032_x264,Fighting
5886.0,GPT,ReAct,Fighting033_x264,Fighting
5887.0,GPT,ReAct,Fighting031_x264,Fighting
5888.0,GPT,ReAct,Fighting035_x264,Fighting
5889.0,GPT,ReAct,Explosion046_x264,Explosion
5890.0,GPT,ReAct,Fighting036_x264,Fighting
5891.0,GPT,ReAct,Fighting034_x264,Fighting
5892.0,GPT,ReAct,Fighting038_x264,Fighting
5893.0,GPT,ReAct,Fighting040_x264,Fighting
5894.0,GPT,ReAct,Fighting037_x264,Fighting
5895.0,GPT,ReAct,Fighting039_x264,Fighting
5896.0,GPT,ReAct,Fighting042_x264,Fighting
5897.0,GPT,ReAct,Fighting043_x264,Fighting
5898.0,GPT,ReAct,Fighting044_x264,Fighting
5899.0,GPT,ReAct,Fighting045_x264,Fighting
5900.0,GPT,ReAct,Fighting046_x264,Fighting
5901.0,GPT,ReAct,Fighting049_x264,Fighting
5902.0,GPT,ReAct,Fighting047_x264,Fighting
5903.0,GPT,ReAct,Fighting048_x264,Fighting
5904.0,GPT,ReAct,RoadAccidents001_x264,RoadAccidents
5905.0,GPT,ReAct,RoadAccidents002_x264,RoadAccidents
5906.0,GPT,ReAct,Fighting051_x264,Fighting
5907.0,GPT,ReAct,RoadAccidents003_x264,RoadAccidents
5908.0,GPT,ReAct,RoadAccidents004_x264,RoadAccidents
5909.0,GPT,ReAct,RoadAccidents005_x264,RoadAccidents
5910.0,GPT,ReAct,RoadAccidents007_x264,RoadAccidents
5911.0,GPT,ReAct,RoadAccidents006_x264,RoadAccidents
5912.0,GPT,ReAct,RoadAccidents009_x264,RoadAccidents
5913.0,GPT,ReAct,RoadAccidents008_x264,RoadAccidents
5914.0,GPT,ReAct,Fighting050_x264,Fighting
5915.0,GPT,ReAct,RoadAccidents010_x264,RoadAccidents
5916.0,GPT,ReAct,Fighting041_x264,Fighting
5917.0,GPT,ReAct,RoadAccidents012_x264,RoadAccidents
5918.0,GPT,ReAct,RoadAccidents011_x264,RoadAccidents
5919.0,GPT,ReAct,RoadAccidents013_x264,RoadAccidents
5920.0,GPT,ReAct,RoadAccidents015_x264,RoadAccidents
5921.0,GPT,ReAct,RoadAccidents017_x264,RoadAccidents
5922.0,GPT,ReAct,RoadAccidents016_x264,RoadAccidents
5923.0,GPT,ReAct,RoadAccidents018_x264,RoadAccidents
5924.0,GPT,ReAct,RoadAccidents019_x264,RoadAccidents
5925.0,GPT,ReAct,RoadAccidents021_x264,RoadAccidents
5926.0,GPT,ReAct,RoadAccidents022_x264,RoadAccidents
5927.0,GPT,ReAct,RoadAccidents020_x264,RoadAccidents
5928.0,GPT,ReAct,RoadAccidents014_x264,RoadAccidents
5929.0,GPT,ReAct,RoadAccidents025_x264,RoadAccidents
5930.0,GPT,ReAct,RoadAccidents027_x264,RoadAccidents
5931.0,GPT,ReAct,RoadAccidents023_x264,RoadAccidents
5932.0,GPT,ReAct,RoadAccidents026_x264,RoadAccidents
5933.0,GPT,ReAct,RoadAccidents028_x264,RoadAccidents
5934.0,GPT,ReAct,RoadAccidents024_x264,RoadAccidents
5935.0,GPT,ReAct,RoadAccidents029_x264,RoadAccidents
5936.0,GPT,ReAct,RoadAccidents030_x264,RoadAccidents
5937.0,GPT,ReAct,RoadAccidents033_x264,RoadAccidents
5938.0,GPT,ReAct,RoadAccidents031_x264,RoadAccidents
5939.0,GPT,ReAct,RoadAccidents032_x264,RoadAccidents
5940.0,GPT,ReAct,RoadAccidents035_x264,RoadAccidents
5941.0,GPT,ReAct,RoadAccidents034_x264,RoadAccidents
5942.0,GPT,ReAct,RoadAccidents036_x264,RoadAccidents
5943.0,GPT,ReAct,RoadAccidents038_x264,RoadAccidents
5944.0,GPT,ReAct,RoadAccidents037_x264,RoadAccidents
5945.0,GPT,ReAct,RoadAccidents039_x264,RoadAccidents
5946.0,GPT,ReAct,RoadAccidents041_x264,RoadAccidents
5947.0,GPT,ReAct,RoadAccidents043_x264,RoadAccidents
5948.0,GPT,ReAct,RoadAccidents040_x264,RoadAccidents
5949.0,GPT,ReAct,RoadAccidents042_x264,RoadAccidents
5950.0,GPT,ReAct,RoadAccidents044_x264,RoadAccidents
5951.0,GPT,ReAct,RoadAccidents046_x264,RoadAccidents
5952.0,GPT,ReAct,RoadAccidents047_x264,RoadAccidents
5953.0,GPT,ReAct,RoadAccidents050_x264,RoadAccidents
5954.0,GPT,ReAct,RoadAccidents049_x264,RoadAccidents
5955.0,GPT,ReAct,RoadAccidents051_x264,RoadAccidents
5956.0,GPT,ReAct,RoadAccidents052_x264,RoadAccidents
5957.0,GPT,ReAct,RoadAccidents048_x264,RoadAccidents
5958.0,GPT,ReAct,RoadAccidents053_x264,RoadAccidents
5959.0,GPT,ReAct,RoadAccidents054_x264,RoadAccidents
5960.0,GPT,ReAct,RoadAccidents057_x264,RoadAccidents
5961.0,GPT,ReAct,RoadAccidents055_x264,RoadAccidents
5962.0,GPT,ReAct,RoadAccidents056_x264,RoadAccidents
5963.0,GPT,ReAct,RoadAccidents058_x264,RoadAccidents
5964.0,GPT,ReAct,RoadAccidents061_x264,RoadAccidents
5965.0,GPT,ReAct,RoadAccidents060_x264,RoadAccidents
5966.0,GPT,ReAct,RoadAccidents059_x264,RoadAccidents
5967.0,GPT,ReAct,RoadAccidents065_x264,RoadAccidents
5968.0,GPT,ReAct,RoadAccidents064_x264,RoadAccidents
5969.0,GPT,ReAct,RoadAccidents067_x264,RoadAccidents
5970.0,GPT,ReAct,RoadAccidents066_x264,RoadAccidents
5971.0,GPT,ReAct,RoadAccidents062_x264,RoadAccidents
5972.0,GPT,ReAct,RoadAccidents069_x264,RoadAccidents
5973.0,GPT,ReAct,RoadAccidents071_x264,RoadAccidents
5974.0,GPT,ReAct,RoadAccidents068_x264,RoadAccidents
5975.0,GPT,ReAct,RoadAccidents070_x264,RoadAccidents
5976.0,GPT,ReAct,RoadAccidents072_x264,RoadAccidents
5977.0,GPT,ReAct,RoadAccidents073_x264,RoadAccidents
5978.0,GPT,ReAct,RoadAccidents075_x264,RoadAccidents
5979.0,GPT,ReAct,RoadAccidents074_x264,RoadAccidents
5980.0,GPT,ReAct,RoadAccidents077_x264,RoadAccidents
5981.0,GPT,ReAct,RoadAccidents076_x264,RoadAccidents
5982.0,GPT,ReAct,RoadAccidents079_x264,RoadAccidents
5983.0,GPT,ReAct,RoadAccidents080_x264,RoadAccidents
5984.0,GPT,ReAct,RoadAccidents082_x264,RoadAccidents
5985.0,GPT,ReAct,RoadAccidents081_x264,RoadAccidents
5986.0,GPT,ReAct,RoadAccidents078_x264,RoadAccidents
5987.0,GPT,ReAct,RoadAccidents084_x264,RoadAccidents
5988.0,GPT,ReAct,RoadAccidents083_x264,RoadAccidents
5989.0,GPT,ReAct,RoadAccidents086_x264,RoadAccidents
5990.0,GPT,ReAct,RoadAccidents088_x264,RoadAccidents
5991.0,GPT,ReAct,RoadAccidents085_x264,RoadAccidents
5992.0,GPT,ReAct,RoadAccidents089_x264,RoadAccidents
5993.0,GPT,ReAct,RoadAccidents087_x264,RoadAccidents
5994.0,GPT,ReAct,RoadAccidents091_x264,RoadAccidents
5995.0,GPT,ReAct,RoadAccidents092_x264,RoadAccidents
5996.0,GPT,ReAct,RoadAccidents090_x264,RoadAccidents
5997.0,GPT,ReAct,RoadAccidents095_x264,RoadAccidents
5998.0,GPT,ReAct,RoadAccidents096_x264,RoadAccidents
5999.0,GPT,ReAct,RoadAccidents094_x264,RoadAccidents
6000.0,GPT,ReAct,RoadAccidents093_x264,RoadAccidents
6001.0,GPT,ReAct,RoadAccidents100_x264,RoadAccidents
6002.0,GPT,ReAct,RoadAccidents099_x264,RoadAccidents
6003.0,GPT,ReAct,RoadAccidents098_x264,RoadAccidents
6004.0,GPT,ReAct,RoadAccidents101_x264,RoadAccidents
6005.0,GPT,ReAct,RoadAccidents102_x264,RoadAccidents
6006.0,GPT,ReAct,RoadAccidents097_x264,RoadAccidents
6007.0,GPT,ReAct,RoadAccidents104_x264,RoadAccidents
6008.0,GPT,ReAct,RoadAccidents103_x264,RoadAccidents
6009.0,GPT,ReAct,RoadAccidents105_x264,RoadAccidents
6010.0,GPT,ReAct,RoadAccidents106_x264,RoadAccidents
6011.0,GPT,ReAct,RoadAccidents107_x264,RoadAccidents
6012.0,GPT,ReAct,RoadAccidents110_x264,RoadAccidents
6013.0,GPT,ReAct,RoadAccidents112_x264,RoadAccidents
6014.0,GPT,ReAct,RoadAccidents111_x264,RoadAccidents
6015.0,GPT,ReAct,RoadAccidents108_x264,RoadAccidents
6016.0,GPT,ReAct,RoadAccidents109_x264,RoadAccidents
6017.0,GPT,ReAct,RoadAccidents113_x264,RoadAccidents
6018.0,GPT,ReAct,RoadAccidents116_x264,RoadAccidents
6019.0,GPT,ReAct,RoadAccidents114_x264,RoadAccidents
6020.0,GPT,ReAct,RoadAccidents115_x264,RoadAccidents
6021.0,GPT,ReAct,RoadAccidents118_x264,RoadAccidents
6022.0,GPT,ReAct,RoadAccidents117_x264,RoadAccidents
6023.0,GPT,ReAct,RoadAccidents120_x264,RoadAccidents
6024.0,GPT,ReAct,RoadAccidents119_x264,RoadAccidents
6025.0,GPT,ReAct,RoadAccidents121_x264,RoadAccidents
6026.0,GPT,ReAct,RoadAccidents122_x264,RoadAccidents
6027.0,GPT,ReAct,RoadAccidents123_x264,RoadAccidents
6028.0,GPT,ReAct,RoadAccidents124_x264,RoadAccidents
6029.0,GPT,ReAct,RoadAccidents126_x264,RoadAccidents
6030.0,GPT,ReAct,RoadAccidents125_x264,RoadAccidents
6031.0,GPT,ReAct,RoadAccidents128_x264,RoadAccidents
6032.0,GPT,ReAct,RoadAccidents129_x264,RoadAccidents
6033.0,GPT,ReAct,RoadAccidents127_x264,RoadAccidents
6034.0,GPT,ReAct,RoadAccidents130_x264,RoadAccidents
6035.0,GPT,ReAct,RoadAccidents133_x264,RoadAccidents
6036.0,GPT,ReAct,RoadAccidents134_x264,RoadAccidents
6037.0,GPT,ReAct,RoadAccidents131_x264,RoadAccidents
6038.0,GPT,ReAct,RoadAccidents132_x264,RoadAccidents
6039.0,GPT,ReAct,RoadAccidents135_x264,RoadAccidents
6040.0,GPT,ReAct,RoadAccidents137_x264,RoadAccidents
6041.0,GPT,ReAct,RoadAccidents138_x264,RoadAccidents
6042.0,GPT,ReAct,RoadAccidents136_x264,RoadAccidents
6043.0,GPT,ReAct,RoadAccidents139_x264,RoadAccidents
6044.0,GPT,ReAct,RoadAccidents141_x264,RoadAccidents
6045.0,GPT,ReAct,RoadAccidents140_x264,RoadAccidents
6046.0,GPT,ReAct,RoadAccidents145_x264,RoadAccidents
6047.0,GPT,ReAct,RoadAccidents143_x264,RoadAccidents
6048.0,GPT,ReAct,RoadAccidents142_x264,RoadAccidents
6049.0,GPT,ReAct,RoadAccidents146_x264,RoadAccidents
6050.0,GPT,ReAct,RoadAccidents149_x264,RoadAccidents
6051.0,GPT,ReAct,RoadAccidents150_x264,RoadAccidents
6052.0,GPT,ReAct,RoadAccidents151_x264,RoadAccidents
6053.0,GPT,ReAct,RoadAccidents147_x264,RoadAccidents
6054.0,GPT,ReAct,Robbery001_x264,Robbery
6055.0,GPT,ReAct,Robbery003_x264,Robbery
6056.0,GPT,ReAct,Robbery002_x264,Robbery
6057.0,GPT,ReAct,Robbery004_x264,Robbery
6058.0,GPT,ReAct,RoadAccidents148_x264,RoadAccidents
6059.0,GPT,ReAct,Robbery007_x264,Robbery
6060.0,GPT,ReAct,Robbery005_x264,Robbery
6061.0,GPT,ReAct,Robbery006_x264,Robbery
6062.0,GPT,ReAct,Robbery008_x264,Robbery
6063.0,GPT,ReAct,Robbery010_x264,Robbery
6064.0,GPT,ReAct,Robbery009_x264,Robbery
6065.0,GPT,ReAct,Robbery011_x264,Robbery
6066.0,GPT,ReAct,Robbery012_x264,Robbery
6067.0,GPT,ReAct,Robbery016_x264,Robbery
6068.0,GPT,ReAct,Robbery013_x264,Robbery
6069.0,GPT,ReAct,Robbery015_x264,Robbery
6070.0,GPT,ReAct,Robbery017_x264,Robbery
6071.0,GPT,ReAct,Robbery018_x264,Robbery
6072.0,GPT,ReAct,Robbery019_x264,Robbery
6073.0,GPT,ReAct,Robbery014_x264,Robbery
6074.0,GPT,ReAct,Robbery023_x264,Robbery
6075.0,GPT,ReAct,Robbery022_x264,Robbery
6076.0,GPT,ReAct,Robbery020_x264,Robbery
6077.0,GPT,ReAct,Robbery025_x264,Robbery
6078.0,GPT,ReAct,Robbery024_x264,Robbery
6079.0,GPT,ReAct,Robbery021_x264,Robbery
6080.0,GPT,ReAct,Robbery028_x264,Robbery
6081.0,GPT,ReAct,Robbery029_x264,Robbery
6082.0,GPT,ReAct,Robbery027_x264,Robbery
6083.0,GPT,ReAct,Robbery031_x264,Robbery
6084.0,GPT,ReAct,Robbery026_x264,Robbery
6085.0,GPT,ReAct,Robbery030_x264,Robbery
6086.0,GPT,ReAct,Robbery033_x264,Robbery
6087.0,GPT,ReAct,Robbery032_x264,Robbery
6088.0,GPT,ReAct,Robbery035_x264,Robbery
6089.0,GPT,ReAct,Robbery034_x264,Robbery
6090.0,GPT,ReAct,Robbery037_x264,Robbery
6091.0,GPT,ReAct,Robbery039_x264,Robbery
6092.0,GPT,ReAct,Robbery038_x264,Robbery
6093.0,GPT,ReAct,Robbery036_x264,Robbery
6094.0,GPT,ReAct,Robbery040_x264,Robbery
6095.0,GPT,ReAct,Robbery042_x264,Robbery
6096.0,GPT,ReAct,Robbery043_x264,Robbery
6097.0,GPT,ReAct,Robbery041_x264,Robbery
6098.0,GPT,ReAct,Robbery044_x264,Robbery
6099.0,GPT,ReAct,Robbery046_x264,Robbery
6100.0,GPT,ReAct,Robbery047_x264,Robbery
6101.0,GPT,ReAct,Robbery045_x264,Robbery
6102.0,GPT,ReAct,Robbery048_x264,Robbery
6103.0,GPT,ReAct,Robbery049_x264,Robbery
6104.0,GPT,ReAct,Robbery050_x264,Robbery
6105.0,GPT,ReAct,Robbery051_x264,Robbery
6106.0,GPT,ReAct,Robbery053_x264,Robbery
6107.0,GPT,ReAct,Robbery054_x264,Robbery
6108.0,GPT,ReAct,Robbery052_x264,Robbery
6109.0,GPT,ReAct,Robbery058_x264,Robbery
6110.0,GPT,ReAct,Robbery056_x264,Robbery
6111.0,GPT,ReAct,Robbery057_x264,Robbery
6112.0,GPT,ReAct,Robbery060_x264,Robbery
6113.0,GPT,ReAct,Robbery055_x264,Robbery
6114.0,GPT,ReAct,Robbery061_x264,Robbery
6115.0,GPT,ReAct,Robbery063_x264,Robbery
6116.0,GPT,ReAct,Robbery062_x264,Robbery
6117.0,GPT,ReAct,Robbery064_x264,Robbery
6118.0,GPT,ReAct,Robbery059_x264,Robbery
6119.0,GPT,ReAct,Robbery068_x264,Robbery
6120.0,GPT,ReAct,Robbery065_x264,Robbery
6121.0,GPT,ReAct,Robbery067_x264,Robbery
6122.0,GPT,ReAct,Robbery066_x264,Robbery
6123.0,GPT,ReAct,Robbery069_x264,Robbery
6124.0,GPT,ReAct,Robbery070_x264,Robbery
6125.0,GPT,ReAct,Robbery074_x264,Robbery
6126.0,GPT,ReAct,Robbery072_x264,Robbery
6127.0,GPT,ReAct,Robbery071_x264,Robbery
6128.0,GPT,ReAct,Robbery076_x264,Robbery
6129.0,GPT,ReAct,Robbery077_x264,Robbery
6130.0,GPT,ReAct,Robbery075_x264,Robbery
6131.0,GPT,ReAct,Robbery079_x264,Robbery
6132.0,GPT,ReAct,Robbery078_x264,Robbery
6133.0,GPT,ReAct,Robbery073_x264,Robbery
6134.0,GPT,ReAct,Robbery080_x264,Robbery
6135.0,GPT,ReAct,Robbery082_x264,Robbery
6136.0,GPT,ReAct,Robbery083_x264,Robbery
6137.0,GPT,ReAct,Robbery085_x264,Robbery
6138.0,GPT,ReAct,Robbery084_x264,Robbery
6139.0,GPT,ReAct,Robbery081_x264,Robbery
6140.0,GPT,ReAct,Robbery087_x264,Robbery
6141.0,GPT,ReAct,Robbery089_x264,Robbery
6142.0,GPT,ReAct,Robbery086_x264,Robbery
6143.0,GPT,ReAct,Robbery091_x264,Robbery
6144.0,GPT,ReAct,Robbery088_x264,Robbery
6145.0,GPT,ReAct,Robbery093_x264,Robbery
6146.0,GPT,ReAct,Robbery092_x264,Robbery
6147.0,GPT,ReAct,Robbery090_x264,Robbery
6148.0,GPT,ReAct,Robbery094_x264,Robbery
6149.0,GPT,ReAct,Robbery096_x264,Robbery
6150.0,GPT,ReAct,Robbery095_x264,Robbery
6151.0,GPT,ReAct,Robbery097_x264,Robbery
6152.0,GPT,ReAct,Robbery099_x264,Robbery
6153.0,GPT,ReAct,Robbery101_x264,Robbery
6154.0,GPT,ReAct,Robbery102_x264,Robbery
6155.0,GPT,ReAct,Robbery100_x264,Robbery
6156.0,GPT,ReAct,Robbery104_x264,Robbery
6157.0,GPT,ReAct,Robbery103_x264,Robbery
6158.0,GPT,ReAct,Robbery098_x264,Robbery
6159.0,GPT,ReAct,Robbery105_x264,Robbery
6160.0,GPT,ReAct,Robbery106_x264,Robbery
6161.0,GPT,ReAct,Robbery107_x264,Robbery
6162.0,GPT,ReAct,Robbery108_x264,Robbery
6163.0,GPT,ReAct,Robbery109_x264,Robbery
6164.0,GPT,ReAct,Robbery110_x264,Robbery
6165.0,GPT,ReAct,Robbery113_x264,Robbery
6166.0,GPT,ReAct,Robbery112_x264,Robbery
6167.0,GPT,ReAct,Robbery116_x264,Robbery
6168.0,GPT,ReAct,Robbery114_x264,Robbery
6169.0,GPT,ReAct,Robbery115_x264,Robbery
6170.0,GPT,ReAct,Robbery111_x264,Robbery
6171.0,GPT,ReAct,Robbery118_x264,Robbery
6172.0,GPT,ReAct,Robbery120_x264,Robbery
6173.0,GPT,ReAct,Robbery117_x264,Robbery
6174.0,GPT,ReAct,Robbery119_x264,Robbery
6175.0,GPT,ReAct,Robbery121_x264,Robbery
6176.0,GPT,ReAct,Robbery122_x264,Robbery
6177.0,GPT,ReAct,Robbery123_x264,Robbery
6178.0,GPT,ReAct,Robbery126_x264,Robbery
6179.0,GPT,ReAct,Robbery127_x264,Robbery
6180.0,GPT,ReAct,Robbery125_x264,Robbery
6181.0,GPT,ReAct,Robbery129_x264,Robbery
6182.0,GPT,ReAct,Robbery124_x264,Robbery
6183.0,GPT,ReAct,Robbery130_x264,Robbery
6184.0,GPT,ReAct,Robbery128_x264,Robbery
6185.0,GPT,ReAct,Robbery132_x264,Robbery
6186.0,GPT,ReAct,Robbery131_x264,Robbery
6187.0,GPT,ReAct,Robbery134_x264,Robbery
6188.0,GPT,ReAct,Robbery133_x264,Robbery
6189.0,GPT,ReAct,Robbery136_x264,Robbery
6190.0,GPT,ReAct,Robbery137_x264,Robbery
6191.0,GPT,ReAct,Robbery138_x264,Robbery
6192.0,GPT,ReAct,Robbery135_x264,Robbery
6193.0,GPT,ReAct,Robbery140_x264,Robbery
6194.0,GPT,ReAct,Robbery143_x264,Robbery
6195.0,GPT,ReAct,Robbery142_x264,Robbery
6196.0,GPT,ReAct,Robbery144_x264,Robbery
6197.0,GPT,ReAct,Robbery141_x264,Robbery
6198.0,GPT,ReAct,Robbery145_x264,Robbery
6199.0,GPT,ReAct,Robbery147_x264,Robbery
6200.0,GPT,ReAct,Robbery146_x264,Robbery
6201.0,GPT,ReAct,Robbery149_x264,Robbery
6202.0,GPT,ReAct,Robbery148_x264,Robbery
6203.0,GPT,ReAct,Shooting001_x264,Shooting
6204.0,GPT,ReAct,Robbery150_x264,Robbery
6205.0,GPT,ReAct,Shooting002_x264,Shooting
6206.0,GPT,ReAct,Shooting004_x264,Shooting
6207.0,GPT,ReAct,Shooting003_x264,Shooting
6208.0,GPT,ReAct,Shooting007_x264,Shooting
6209.0,GPT,ReAct,Shooting005_x264,Shooting
6210.0,GPT,ReAct,Shooting008_x264,Shooting
6211.0,GPT,ReAct,Shooting010_x264,Shooting
6212.0,GPT,ReAct,Shooting006_x264,Shooting
6213.0,GPT,ReAct,Shooting009_x264,Shooting
6214.0,GPT,ReAct,Shooting012_x264,Shooting
6215.0,GPT,ReAct,Shooting011_x264,Shooting
6216.0,GPT,ReAct,Shooting013_x264,Shooting
6217.0,GPT,ReAct,Shooting017_x264,Shooting
6218.0,GPT,ReAct,Shooting015_x264,Shooting
6219.0,GPT,ReAct,Shooting018_x264,Shooting
6220.0,GPT,ReAct,Shooting014_x264,Shooting
6221.0,GPT,ReAct,Shooting019_x264,Shooting
6222.0,GPT,ReAct,Shooting021_x264,Shooting
6223.0,GPT,ReAct,Shooting023_x264,Shooting
6224.0,GPT,ReAct,Shooting020_x264,Shooting
6225.0,GPT,ReAct,Shooting022_x264,Shooting
6226.0,GPT,ReAct,Shooting024_x264,Shooting
6227.0,GPT,ReAct,Shooting026_x264,Shooting
6228.0,GPT,ReAct,Shooting025_x264,Shooting
